"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","price","url","yearBuilt"
"Dallas",,,"TX","4928 Mill Run Rd",,"75244","3","4","USD","Available September 1st! 
 $3200/month. Beautiful, updated family home in a quiet neighborhood. PET FRIENDLY! Hardwood and tile floors throughout. New Roof! 4 bedrooms with large closets, 3 baths, 2 living areas, dining room, fenced yard with electric gate, 2 car garage. 2356 square feet. Kitchen has a breakfast nook, built in hutch, granite counter tops, stainless steel appliances, including refrigerator. 4th bedroom is split, making it perfect for a home office or guest room. Alarm, sprinkler system, crown moulding, washer/dryer, ceiling fan, gas log fireplace. Fantastic location that is walking distance from St. Rita and Jesuit! close to Lamplighter, Hockaday, St. Mark's, Good Shepherd, and Ursuline private schools.

NEW PRICE! AVAILABLE SEPTEMBER 1st! 
 Great location!","32.92375","2356","-96.823877","https://photos.zillowstatic.com/p_f/ISznc9teexcsds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhaxa8ap4vds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb8ls16hwxds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb569av19o0es1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z3xrox0g3es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvs1l9its76es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmz8rbpkz8es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgxw85lcrbes1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7avkqyg4jees1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3200","https://www.zillow.com/homedetails/4928-Mill-Run-Rd-Dallas-TX-75244/26881705_zpid/","1964"
"Dallas",,,"TX","749 Parkhurst Dr",,"75218","2","3","USD","Lovely family home on a quiet street within walking distance of Blue Ribbon Hexter Elementary, an outstanding mother's day out program, and two parks. Within jog or bike distance of White Rock Lake, a gym, and trendy restaurants. 

Spacious 1700 square ft., 3 full size bedrooms, 2 baths, 2 living areas, PLUS a private office which can be also used as a fourth bedroom. Attached garage.

Great backyard with a beautiful deck under the shade of mature trees with play area and privacy fence. Great for children. 

Kitchen features granite countertops, stainless steel refrigerator, brand new gas oven, and two pantries with built-in shelves. 
Beautiful hard woods throughout the house. 
Cats and small dog are ok with a deposit. 

Available November 1st, 2020. One Year Lease.

No smoking allowed. 
No large dogs and limited to two dogs.
Renter pays for utilities and yard care.","32.848974","1700","-96.705519","https://photos.zillowstatic.com/p_f/ISrxufjg0s4ypc0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlxx9rit9tcd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfvlrkel1wcd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9t99eadtycd0000000000.jpg","https://photos.zillowstatic.com/p_f/IS33rxq765l1dd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwol812xc4dd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqm9quxo47dd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkkx7otgw9dd0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eilphp8ocdd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7g97bl0gfdd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1exo4hs7idd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvbl6yckzkdd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfglrsrb5awkd0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2300","https://www.zillow.com/homedetails/749-Parkhurst-Dr-Dallas-TX-75218/26786429_zpid/","1954"
"Dallas",,,"TX","926 Centre St",,"75208","1","2","USD","Application fee is $40","32.742053","4152","-96.838788","https://photos.zillowstatic.com/p_f/IS7ei59yygrtiy0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvalzc6toaty0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj6xyzxc8gty0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3729ympwrlty0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnuxkx9hgbrty0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zv6m4jsjdwy0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7itwww80vwty0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvstu3yekbgwy0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000","https://www.zillow.com/homedetails/926-Centre-St-Dallas-TX-75208/162195601_zpid/","1921"
"Dallas",,,"TX","918 Abigale Ln",,"75253","2","4","USD","Beautiful Home with vinyl floors, tile in the kitchen and bathrooms, full irrigation system with fully sodded yard! A MUST SEE
 Lessee must verify the room sizes and schools. We do not accept Housing Vouchers.","32.685587","1757","-96.581959","https://photos.zillowstatic.com/p_f/IS3rdz1rueiuj10000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkbnjkq6axj10000000000.jpg","https://photos.zillowstatic.com/p_f/ISne9b1emy10k10000000000.jpg","https://photos.zillowstatic.com/p_f/ISnygi358f2qk20000000000.jpg","https://photos.zillowstatic.com/p_f/ISf87zi7iqt2k10000000000.jpg","https://photos.zillowstatic.com/p_f/IS725n01eil5k10000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1750","https://www.zillow.com/homedetails/918-Abigale-Ln-Dallas-TX-75253/96509827_zpid/","2015"
"Dallas",,,"TX","3604 Cedar Springs Rd APT 123","Radius Turtle Creek","75219","1","1","USD","Welcome to Radius Turtle Creek, a residential community featuring One and Two bedroom apartments in Dallas, TX. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options. Are you looking for an apt for rent in Dallas, TX. Our luxury apartment homes are located in the heart of turtle creek, close to uptown Dallas. We offer incredible amenities such as 24/7 fitness center, sparkling swimming pool, and 24/7 clubroom. Our apartment homes have granite countertops, AC, wood-style flooring, spacious closets, and private balconies. Contact our friendly and professional office staff to schedule a tour today.","32.80801","962","-96.80722","https://photos.zillowstatic.com/p_f/ISijakf7eprv2w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2f87vuu5qpfd1000000000.jpg","https://photos.zillowstatic.com/p_f/ISad88x0ahjy2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyve8gkm58q2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISqpcwxdixzs2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISa957rr6ffc4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS276weu59b13w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISif7j9yann94w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISny4p88fy1fw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs2dq1bqthw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISmu18ehxsu63w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m018v6ilkw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISeozvvatkm93w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfyopo2adnw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9wc7iy15qw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISu04kwn11343w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS233v8l277f4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISmqy688uqqk4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISuw0jqeyyyh4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6ixjd4pcec3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3u0pbutwsw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxro65qlovw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISq5tvcrgwxh3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISekwup1qiin4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6eui7vlaaq4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISy7s6poh22t4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISizqjukcopk3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISq1qu6idutv4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rpcoyldgyw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISivniob9mly4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISmai7tuvrsv3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISe4gvaorjky3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISugkjb1001t3w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2nmvt7489q3w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2v0onfhtgfdw1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6ydjshnbc14w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISinp6ui9zc7kw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyrb7abj3444w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISql9vr4fvv64w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkn06sh581x21000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzuu9fciaf431000000000.jpg","https://photos.zillowstatic.com/p_f/ISapl6655ed15w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2jjuny06545w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnelonldxz3x21000000000.jpg","https://photos.zillowstatic.com/p_f/ISm6f6nlspo95w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISuchi5swxw65w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtsir88a2i431000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8jc5f9pr6x21000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nq69242uk431000000000.jpg","https://photos.zillowstatic.com/p_f/ISe0du4fohgc5w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6uaim8k98f5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyn8642g10i5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISqh6ulvbtrk5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISib4i3p7ljn5w1000000000.jpg","1624","https://www.zillow.com/homedetails/3604-Cedar-Springs-Rd-APT-123-Dallas-TX-75219/2114423142_zpid/",
"Dallas",,,"TX","918 Abigale Ln",,"75253","2","4","USD","Beautiful Home with vinyl floors, tile in the kitchen and bathrooms, full irrigation system with fully sodded yard! A MUST SEE
 Lessee must verify the room sizes and schools. We do not accept Housing Vouchers.","32.685587","1757","-96.581959","https://photos.zillowstatic.com/p_f/IS3rdz1rueiuj10000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkbnjkq6axj10000000000.jpg","https://photos.zillowstatic.com/p_f/ISne9b1emy10k10000000000.jpg","https://photos.zillowstatic.com/p_f/ISnygi358f2qk20000000000.jpg","https://photos.zillowstatic.com/p_f/ISf87zi7iqt2k10000000000.jpg","https://photos.zillowstatic.com/p_f/IS725n01eil5k10000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1750","https://www.zillow.com/homedetails/918-Abigale-Ln-Dallas-TX-75253/96509827_zpid/","2015"
"Dallas",,,"TX","4928 Mill Run Rd",,"75244","3","4","USD","Available September 1st! 
 $3200/month. Beautiful, updated family home in a quiet neighborhood. PET FRIENDLY! Hardwood and tile floors throughout. New Roof! 4 bedrooms with large closets, 3 baths, 2 living areas, dining room, fenced yard with electric gate, 2 car garage. 2356 square feet. Kitchen has a breakfast nook, built in hutch, granite counter tops, stainless steel appliances, including refrigerator. 4th bedroom is split, making it perfect for a home office or guest room. Alarm, sprinkler system, crown moulding, washer/dryer, ceiling fan, gas log fireplace. Fantastic location that is walking distance from St. Rita and Jesuit! close to Lamplighter, Hockaday, St. Mark's, Good Shepherd, and Ursuline private schools.

NEW PRICE! AVAILABLE SEPTEMBER 1st! 
 Great location!","32.92375","2356","-96.823877","https://photos.zillowstatic.com/p_f/ISznc9teexcsds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhaxa8ap4vds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb8ls16hwxds1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb569av19o0es1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z3xrox0g3es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvs1l9its76es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmz8rbpkz8es1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgxw85lcrbes1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7avkqyg4jees1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3200","https://www.zillow.com/homedetails/4928-Mill-Run-Rd-Dallas-TX-75244/26881705_zpid/","1964"
"Dallas",,,"TX","8350 Lullwater Dr",,"75218","2","2","USD","Paneled living room with WBFP and track lighting. All other rms painted antique white walls, white woodwork, new carpet, wood vinyl in entry hall, dishwasher, mini blinds on all windows. Granite tile counter top in kit. Self-cleaning gas oven and gas cook-top. Large master bdrm with sitting area, vanity area and 2 closets. Ceiling fans in bdrms, lv rm & kitchen. Sep dn rm. Wlk-in closets in both bdrms. Storage rm in carport. Tenant will need own fridge and washer & dryer. Listing agent is son of owner.","32.862372","1495","-96.703956","https://photos.zillowstatic.com/p_f/ISzz15cy94il1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtzstr5w9o1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrwmqhjzn4ui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblua8bfrf7ui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnxgbl1o1r1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhv4texftt1j0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fsyp4bj7aui0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3btsa8t7lw1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8qm7y6bzcui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2oapr23rfui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4rgs1pzcz1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyo4avkr422j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwly6lyuiiui0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","https://www.zillow.com/homedetails/8350-Lullwater-Dr-Dallas-TX-75218/26850558_zpid/","1968"
"Dallas",,,"TX","Preston Oaks Rd",,"75254","1.5","1","USD","Situated in the heart of the ""Restaurant Capital of the U.S.,"" this two-story, one-bedroom condo is a breath of fresh air for anyone who appreciates accommodations that are as tastefully decorated as they are cozy and inviting. Enjoy both the luxurious-cabin vibrations downstairs and the lighthearted southwestern vibrations upstairs, amongst other things, such as a contemporary kitchen, a pleasant balcony patio, and a snug and restful master bedroom not to mention ample amenities!

Pet deposit required $150 per pet.
Owner pays for electricity","32.94308","1000","-96.81438","https://photos.zillowstatic.com/p_f/ISb1j0dg34m1230000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdnodtbk2w130000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7lcvm7cuy130000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjp0wzfsat130000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vgou9zvd4230000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoecc3vn57230000000000.jpg","https://photos.zillowstatic.com/p_f/ISnic0uwqfx9230000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcaobqm7pc230000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrj1ftizwkk50000000000.jpg","https://photos.zillowstatic.com/p_f/IS7avgfrwdhcg50000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlhpwmeronk50000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","https://www.zillow.com/homedetails/Preston-Oaks-Rd-Dallas-TX-75254/2078095344_zpid/",
"Dallas",,,"TX","8350 Lullwater Dr",,"75218","2","2","USD","Paneled living room with WBFP and track lighting. All other rms painted antique white walls, white woodwork, new carpet, wood vinyl in entry hall, dishwasher, mini blinds on all windows. Granite tile counter top in kit. Self-cleaning gas oven and gas cook-top. Large master bdrm with sitting area, vanity area and 2 closets. Ceiling fans in bdrms, lv rm & kitchen. Sep dn rm. Wlk-in closets in both bdrms. Storage rm in carport. Tenant will need own fridge and washer & dryer. Listing agent is son of owner.","32.862372","1495","-96.703956","https://photos.zillowstatic.com/p_f/ISzz15cy94il1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtzstr5w9o1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrwmqhjzn4ui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblua8bfrf7ui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjnxgbl1o1r1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhv4texftt1j0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fsyp4bj7aui0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3btsa8t7lw1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8qm7y6bzcui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2oapr23rfui0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4rgs1pzcz1j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyo4avkr422j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwly6lyuiiui0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","https://www.zillow.com/homedetails/8350-Lullwater-Dr-Dallas-TX-75218/26850558_zpid/","1968"
"Dallas",,,"TX","3604 Cedar Springs Rd APT 123","Radius Turtle Creek","75219","1","1","USD","Welcome to Radius Turtle Creek, a residential community featuring One and Two bedroom apartments in Dallas, TX. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options. Are you looking for an apt for rent in Dallas, TX. Our luxury apartment homes are located in the heart of turtle creek, close to uptown Dallas. We offer incredible amenities such as 24/7 fitness center, sparkling swimming pool, and 24/7 clubroom. Our apartment homes have granite countertops, AC, wood-style flooring, spacious closets, and private balconies. Contact our friendly and professional office staff to schedule a tour today.","32.80801","962","-96.80722","https://photos.zillowstatic.com/p_f/ISijakf7eprv2w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2f87vuu5qpfd1000000000.jpg","https://photos.zillowstatic.com/p_f/ISad88x0ahjy2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyve8gkm58q2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISqpcwxdixzs2w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISa957rr6ffc4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS276weu59b13w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISif7j9yann94w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISny4p88fy1fw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs2dq1bqthw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISmu18ehxsu63w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m018v6ilkw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISeozvvatkm93w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfyopo2adnw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9wc7iy15qw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISu04kwn11343w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS233v8l277f4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISmqy688uqqk4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISuw0jqeyyyh4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6ixjd4pcec3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3u0pbutwsw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxro65qlovw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISq5tvcrgwxh3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISekwup1qiin4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6eui7vlaaq4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISy7s6poh22t4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISizqjukcopk3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISq1qu6idutv4w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rpcoyldgyw21000000000.jpg","https://photos.zillowstatic.com/p_f/ISivniob9mly4w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISmai7tuvrsv3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISe4gvaorjky3w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISugkjb1001t3w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2nmvt7489q3w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2v0onfhtgfdw1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6ydjshnbc14w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISinp6ui9zc7kw1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyrb7abj3444w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISql9vr4fvv64w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkn06sh581x21000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzuu9fciaf431000000000.jpg","https://photos.zillowstatic.com/p_f/ISapl6655ed15w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS2jjuny06545w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnelonldxz3x21000000000.jpg","https://photos.zillowstatic.com/p_f/ISm6f6nlspo95w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISuchi5swxw65w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtsir88a2i431000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8jc5f9pr6x21000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nq69242uk431000000000.jpg","https://photos.zillowstatic.com/p_f/ISe0du4fohgc5w1000000000.jpg","https://photos.zillowstatic.com/p_f/IS6uaim8k98f5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISyn8642g10i5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISqh6ulvbtrk5w1000000000.jpg","https://photos.zillowstatic.com/p_f/ISib4i3p7ljn5w1000000000.jpg","1624","https://www.zillow.com/homedetails/3604-Cedar-Springs-Rd-APT-123-Dallas-TX-75219/2114423142_zpid/",
